,Class,H00:00,H00:15,H00:30,H00:45,H01:00,H01:15,H01:30,H01:45,H02:00,H02:15,H02:30,H02:45,H03:00,H03:15,H03:30,H03:45,H04:00,H04:15,H04:30,H04:45,H05:00,H05:15,H05:30,H05:45,H06:00,H06:15,H06:30,H06:45,H07:00,H07:15,H07:30,H07:45,H08:00,H08:15,H08:30,H08:45,H09:00,H09:15,H09:30,H09:45,H10:00,H10:15,H10:30,H10:45,H11:00,H11:15,H11:30,H11:45,H12:00,H12:15,H12:30,H12:45,H13:00,H13:15,H13:30,H13:45,H14:00,H14:15,H14:30,H14:45,H15:00,H15:15,H15:30,H15:45,H16:00,H16:15,H16:30,H16:45,H17:00,H17:15,H17:30,H17:45,H18:00,H18:15,H18:30,H18:45,H19:00,H19:15,H19:30,H19:45,H20:00,H20:15,H20:30,H20:45,H21:00,H21:15,H21:30,H21:45,H22:00,H22:15,H22:30,H22:45,H23:00,H23:15,H23:30,H23:45
736,2,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,3.2521,-0.24009,-0.24009,-0.24009,-0.24009,4.3434,-0.24009,-0.24009,-0.24009,-0.24009,5.2164,0.54565,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,2.7282,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,5.0418,0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009,-0.24009
737,2,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,3.553,-0.24608,-0.24608,-0.24608,5.1687,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,3.291,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,2.243,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,2.6796,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,5.2124,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608
738,2,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,3.518,-0.16258,-0.30234,3.7509,-0.30234,0.86238,-0.30234,-0.30234,1.3749,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,0.44308,3.6111,-0.30234,-0.30234,5.102,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,1.468,3.2384,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,2.493,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234,-0.30234
739,2,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,5.0201,-0.21992,-0.21992,1.7166,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,5.6656,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,2.9697,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,4.6404,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992,-0.21992
740,2,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,4.142,-0.24725,-0.24725,-0.24725,3.0341,-0.24725,-0.24725,4.9091,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,4.9091,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,3.375,1.8835,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725,-0.24725
741,2,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,0.74596,3.9713,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,4.9552,-0.23802,-0.23802,-0.23802,1.7846,-0.23802,-0.23802,-0.23802,5.9392,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,3.2059,0.58196,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802,-0.23802
742,2,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,6.0688,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,3.1801,-0.2259,-0.2259,-0.2259,4.4304,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,3.6975,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,3.1801,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259,-0.2259
743,2,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,4.1766,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,2.3955,2.8026,-0.25073,-0.25073,0.61437,0.66526,-0.25073,-0.25073,4.1766,-0.25073,0.97059,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,6.263,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073,-0.25073
744,2,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,5.4635,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,2.4486,4.5882,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,4.7341,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,3.3239,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591,-0.22591
745,2,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,5.1899,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,7.1714,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,0.23603,2.5622,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,2.5622,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474,-0.19474
746,2,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,2.8788,-0.24341,-0.24341,3.3179,1.4153,-0.24341,-0.24341,4.5375,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,5.1717,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,4.5863,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341,-0.24341
747,2,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,4.4266,2.7761,-0.25744,3.5344,-0.25744,-0.25744,-0.25744,3.356,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,3.8913,0.14405,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,4.7835,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744,-0.25744
748,2,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,3.8708,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,2.0455,4.3511,-0.26019,0.74854,-0.26019,-0.26019,-0.26019,-0.26019,4.8315,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,4.0149,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,3.2944,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019,-0.26019
749,2,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,8.106,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,5.2345,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192,-0.14192
750,2,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,2.4595,-0.26251,-0.26251,-0.26251,-0.26251,4.9181,-0.26251,-0.26251,1.2741,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,4.3474,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,3.6888,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,2.2839,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,4.3913,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251,-0.26251
751,2,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,9.6959,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206,-0.10206
752,2,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,7.8935,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,5.5471,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299,-0.14299
753,2,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,5.6477,-0.22602,-0.22602,-0.22602,-0.22602,1.7027,-0.22602,-0.22602,-0.22602,-0.22602,5.7792,0.34382,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,3.456,-0.0068491,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,3.193,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602,-0.22602
754,2,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,1.7977,3.6257,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,3.875,-0.27957,-0.27957,0.30207,2.7948,-0.27957,-0.27957,0.9668,-0.27957,-0.27957,2.7533,-0.030294,1.8808,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,6.0769,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957,-0.27957
755,2,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,5.4552,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,7.9578,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269,-0.14269
756,2,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,8.32,0.58189,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,4.8181,0.29947,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238,-0.15238
757,2,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,5.5217,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,5.8203,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,4.3771,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,2.7847,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113,-0.20113
758,2,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,6.1382,0.78255,0.14961,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,5.067,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,5.2618,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912
